stationid,stationname,lineids,linenames,lat,lng
368,野生动物园,{19},{地铁16号线},31.0524367508091,121.694978299809
369,临港大道,{19},{地铁16号线},30.9258760815347,121.90677489575
370,鹤沙航城,{19},{地铁16号线},31.0802635395968,121.607078124723
371,书院,{19},{地铁16号线},30.9615174192763,121.846472392304
372,惠南东,{19},{地铁16号线},31.0286444378448,121.789554912938
373,惠南,{19},{地铁16号线},31.055897272679,121.757390162256
374,航头东,{19},{地铁16号线},31.0572254874871,121.613349218399
375,新场,{19},{地铁16号线},31.0477873365044,121.644843449839
376,蟠龙路,{20},{地铁17号线},31.188709760003,121.274122111986
377,嘉松中路,{20},{地铁17号线},31.1660438307848,121.219641021068
378,漕盈路,{20},{地铁17号线},31.1623243732133,121.092090970697
379,青浦新城,{20},{地铁17号线},31.1607045087042,121.120762986651
380,东方绿舟,{20},{地铁17号线},31.1005374267891,121.015181376411
381,淀山湖大道,{20},{地铁17号线},31.1362630248776,121.077469675277
382,徐泾北城,{20},{地铁17号线},31.1774822629633,121.237259237902
383,徐盈路,{20},{地铁17号线},31.1803615988141,121.249618369428
384,朱家角,{20},{地铁17号线},31.1024918273002,121.044520129519
385,汇金路,{20},{地铁17号线},31.1631669032337,121.147220325153
386,赵巷,{20},{地铁17号线},31.1631926251016,121.187835836181
387,诸光路,{20},{地铁17号线},31.1938198936363,121.288685308201
388,下沙,{21},{地铁18号线},31.056646430517,121.584677862383
389,北中路,{21},{地铁18号线},31.1848213748113,121.557150881434
390,航头,{21},{地铁18号线},31.0394236645567,121.59200853786
391,复旦大学,{21},{地铁18号线},31.2981551179326,121.495336946376
392,迎春路,{21},{地铁18号线},31.2232155053329,121.546828023089
393,鹤涛路,{21},{地铁18号线},31.0744479243415,121.581761136619
394,周浦,{21},{地铁18号线},31.1160364058973,121.563516123222
395,沈梅路,{21},{地铁18号线},31.093394356497,121.576344716585
396,芳芯路,{21},{地铁18号线},31.1933384447257,121.555021156596
397,抚顺路,{21},{地铁18号线},31.2857875400864,121.511403639976
398,上海财经大学,{21},{地铁18号线},31.3100056732,121.491836157808
399,繁荣路,{21},{地铁18号线},31.1047968960096,121.566413206496
400,平凉路,{21},{地铁18号线},31.2613304233025,121.522380483566
401,康桥,{21},{地铁18号线},31.1367521290253,121.563231306935
402,殷高路,{21},{地铁18号线},31.323531755514,121.491039026446
403,丹阳路,{21},{地铁18号线},31.2558451602186,121.526896115274
404,浦航路,{22},{浦江线},31.0432801567519,121.526392071462
405,三鲁公路,{22},{浦江线},31.0582064886535,121.523210341263
406,闵瑞路,{22},{浦江线},31.050321176095,121.526112215479
407,汇臻路,{22},{浦江线},31.0274641400904,121.520337628554
408,东城一路,{22},{浦江线},31.0326409036874,121.52789578066
