,stationid_o,stationid_d,Eudistance
587,8,42,11440.1923643
588,8,43,25093.70121236
589,8,44,29168.24664684
590,8,45,26847.97662416
591,8,46,25835.70837405
592,8,47,25543.51598316
593,8,48,24286.00164742
594,8,49,31531.35997162
595,8,50,12450.27023067
596,8,51,26498.34994906
597,8,52,31296.02775356
598,8,53,15101.75057892
599,8,54,5230.67712176
600,8,55,19228.66654261
601,8,56,34046.84119464
602,8,57,8583.25263033
603,8,58,42381.68989441
604,8,59,22190.68445574
605,8,60,4401.2988688
606,8,61,22538.29724344
607,8,62,17025.95114827
608,8,63,29404.09360166
609,8,64,36826.25927383
610,8,65,39438.95637878
611,8,66,9117.04026885
612,8,67,12546.48737416
613,8,68,34597.90472784
614,8,69,52462.36720269
615,8,70,57213.95015247
616,8,71,56230.75322793
617,8,72,64337.94675644
618,8,73,66722.08847499
619,8,74,65762.45236615
620,8,75,36935.35751142
621,8,76,44870.85623588
622,8,77,60496.64806017
623,8,78,62638.42446447
624,9,1,13257.7477129
625,9,2,3581.70210253
626,9,3,1365.01588231
627,9,4,6104.03774036
628,9,5,1075.68344703
629,9,6,5101.05696209
630,9,7,5723.85700151
631,9,8,1687.56287608
632,9,9,0.0
633,9,10,15096.16000342
634,9,11,14228.71494888
635,9,12,12067.19915566
636,9,13,16245.08104549
637,9,14,2340.76422195
638,9,15,2220.66315725
639,9,16,8345.0411405
640,9,17,4655.34588434
641,9,18,4204.99947153
642,9,19,9737.97639059
643,9,20,10847.02093196
644,9,21,3424.82550311
645,9,22,6518.58003801
646,9,23,5666.95642096
647,9,24,8530.90262639
648,9,25,9221.7084833
649,9,26,5413.35514526
650,9,27,4225.08323186
651,9,28,6046.85848389
652,9,29,7731.34689367
653,9,30,3465.14454924
654,9,31,4702.68530918
655,9,32,10218.85895984
656,9,33,4512.54784822
657,9,34,7171.74515276
658,9,35,12012.49654562
659,9,36,6576.56373413
660,9,37,11138.96904595
661,9,38,3874.54110473
662,9,39,11070.20546176
663,9,40,7725.94426566
664,9,41,9283.54777548
665,9,42,12935.66151641
666,9,43,26752.4423638
667,9,44,30713.99543269
668,9,45,28409.45534675
669,9,46,27435.65281386
670,9,47,27172.96982489
671,9,48,25960.41706852
672,9,49,33076.97766895
673,9,50,13832.4454387
674,9,51,28180.68250864
675,9,52,32981.81356966
676,9,53,16552.57483879
677,9,54,6917.43637732
678,9,55,20857.98993937
679,9,56,35731.9635776
680,9,57,9927.99503134
681,9,58,44046.75161242
682,9,59,23846.11062894
683,9,60,5934.4299494
684,9,61,20969.72671314
685,9,62,15440.81302581
686,9,63,27956.83609796
687,9,64,35301.75057891
688,9,65,37939.03467181
689,9,66,7466.17062761
690,9,67,10998.89503177
691,9,68,36144.85170344
692,9,69,53972.81621812
693,9,70,58748.17834156
694,9,71,57742.72908116
695,9,72,65918.7548109
696,9,73,68270.19526005
697,9,74,67338.56201502
698,9,75,38458.30182515
699,9,76,46378.96761413
700,9,77,62050.28773369
701,9,78,64216.82866388
702,10,1,2434.68293473
703,10,2,17634.61962355
704,10,3,16107.49670666
705,10,4,9003.71981982
706,10,5,14583.06580949
707,10,6,10095.85262848
708,10,7,9387.72958534
709,10,8,13794.09723026
710,10,9,15096.16000342
711,10,10,0.0
712,10,11,1350.52928563
713,10,12,3323.71035351
714,10,13,1378.00746271
715,10,14,16437.5994076
716,10,15,13048.51551766
717,10,16,6880.91177028
718,10,17,18803.60558348
719,10,18,10967.56207771
720,10,19,5655.15633344
721,10,20,4547.45360978
722,10,21,11776.87298187
723,10,22,20658.84304919
724,10,23,11342.81434656
725,10,24,8625.32953158
726,10,25,10776.6950264
727,10,26,11512.30675453
728,10,27,11201.93920917
729,10,28,11611.61033366
730,10,29,10795.70759411
731,10,30,11714.5911696
732,10,31,11524.09523544
733,10,32,11585.79712319
734,10,33,11445.04635936
735,10,34,10857.06506614
736,10,35,13772.8269221
737,10,36,10994.45724308
738,10,37,12660.5425536
739,10,38,11578.84407312
740,10,39,9396.17628748
741,10,40,9519.64297896
742,10,41,8319.54619454
743,10,42,14811.43762641
744,10,43,14996.6936017
745,10,44,16524.80953723
746,10,45,14477.63130078
747,10,46,14125.10372206
748,10,47,14492.1612125
749,10,48,15049.73269234
750,10,49,18827.05865391
751,10,50,1693.09267618
752,10,51,17574.06034214
753,10,52,23509.18111794
754,10,53,2696.53365916
755,10,54,10321.39625795
756,10,55,9110.93237717
757,10,56,26143.08026646
758,10,57,5216.12114019
759,10,58,35417.63289657
760,10,59,12365.16167454
761,10,60,9550.38129435
762,10,61,31386.72137074
763,10,62,26639.42845143
764,10,63,36173.28098638
765,10,64,44174.59782753
766,10,65,46328.71094654
767,10,66,20652.19780038
768,10,67,22396.51809927
769,10,68,21848.68741149
770,10,69,39283.57777871
771,10,70,44181.82196021
772,10,71,43049.8308903
773,10,72,51689.95773251
774,10,73,53766.98671404
775,10,74,53060.60610395
776,10,75,23939.48711154
777,10,76,31708.4745197
778,10,77,47606.82150288
779,10,78,49972.51272234
780,11,1,1131.11830745
781,11,2,16609.35734844
782,11,3,15176.83622351
783,11,4,8127.51550652
784,11,5,13786.71962333
785,11,6,9339.96768979
786,11,7,8583.47533734
787,11,8,13012.28338749
788,11,9,14228.71494888
789,11,10,1350.52928563
790,11,11,0.0
791,11,12,2198.83188197
792,11,13,2710.69705826
793,11,14,15444.78676113
794,11,15,12254.46973708
795,11,16,5906.81268987
796,11,17,17765.90186983
797,11,18,10183.75856947
798,11,19,4585.14078268
799,11,20,3452.58318672
800,11,21,10990.44028675
801,11,22,19597.12483625
802,11,23,10879.91015097
803,11,24,7369.28246201
804,11,25,10750.49958112
805,11,26,10369.19641621
806,11,27,10491.38385041
807,11,28,10420.76689896
808,11,29,10578.60456339
809,11,30,10798.00365405
810,11,31,10941.16086908
811,11,32,11678.08579254
812,11,33,10389.9523016
813,11,34,10568.54333745
814,11,35,14000.71985083
815,11,36,10633.1120742
816,11,37,12833.57754111
817,11,38,10596.62708835
818,11,39,8045.93002048
819,11,40,8285.66522843
820,11,41,7024.84567615
821,11,42,15088.37237717
822,11,43,16339.34764365
823,11,44,17796.08294162
824,11,45,15781.57472069
825,11,46,15464.36212418
826,11,47,15842.31657555
827,11,48,16368.15786669
828,11,49,20083.67111992
829,11,50,2120.67112058
830,11,51,18892.73095149
831,11,52,24808.26133105
832,11,53,4022.20576067
833,11,54,9967.88839331
834,11,55,10420.62098427
835,11,56,27453.34957059
836,11,57,4562.68173617
837,11,58,36713.84789981
838,11,59,13690.16223949
839,11,60,8911.53493499
840,11,61,30070.86635814
841,11,62,25361.6278905
842,11,63,34823.41485593
843,11,64,42825.32868734
844,11,65,44978.18172494
845,11,66,19517.43180821
846,11,67,21152.15497289
847,11,68,23091.36716959
848,11,69,40430.69868147
849,11,70,45351.47239019
850,11,71,44193.18424318
851,11,72,52908.12828555
852,11,73,54942.66934975
853,11,74,54271.53275531
854,11,75,25142.26577871
855,11,76,32867.66151087
856,11,77,48796.13198896
857,11,78,51189.62602513
858,12,1,1199.34437694
859,12,2,14410.55179415
860,12,3,12991.59803816
861,12,4,5981.02770445
862,12,5,11662.48561089
863,12,6,7265.25241826
864,12,7,6479.75620911
865,12,8,10899.15741996
866,12,9,12067.19915566
867,12,10,3323.71035351
868,12,11,2198.83188197
869,12,12,0.0
870,12,13,4675.27118276
871,12,14,13247.49936796
872,12,15,10136.47598194
873,12,16,3726.13592245
874,12,17,15567.61891973
875,12,18,8082.39215273
876,12,19,2386.31798234
877,12,20,1253.90551474
878,12,21,8882.76076125
879,12,22,17401.65978249
880,12,23,9063.72894127
881,12,24,5337.64354771
882,12,25,9491.8986993
883,12,26,8199.21788483
884,12,27,8442.3910504
885,12,28,8287.90220794
886,12,29,9064.09973479
887,12,30,8622.58900077
888,12,31,9000.69414477
889,12,32,10566.84667471
890,12,33,8192.03934278
891,12,34,8962.99092037
892,12,35,13044.14170726
893,12,36,8937.23418496
894,12,37,11816.34886142
895,12,38,8402.75531734
896,12,39,6550.36106439
897,12,40,6209.66398404
898,12,41,5102.40442545
899,12,42,14189.16650445
900,12,43,17877.75609733
901,12,44,19833.49657133
902,12,45,17754.2756483
903,12,46,17305.86862536
904,12,47,17559.43090507
905,12,48,17739.63621014
906,12,49,22143.03676054
907,12,50,2911.20543861
908,12,51,20252.2438972
909,12,52,26046.54756244
910,12,53,5662.102217
911,12,54,8295.16360043
912,12,55,11804.42287817
913,12,56,28739.4379778
914,12,57,2757.0869716
915,12,58,37913.20530636
916,12,59,15116.85235766
917,12,60,6944.06666598
918,12,61,28169.23693383
919,12,62,23353.21081723
920,12,63,33183.06591127
921,12,64,41161.3778464
922,12,65,43379.32944029
923,12,66,17345.60961413
924,12,67,19083.71470956
925,12,68,25169.10619546
926,12,69,42591.06853025
927,12,70,47498.16665515
928,12,71,46355.73561175
929,12,72,55013.51119151
930,12,73,57085.32461517
931,12,74,56384.30862264
932,12,75,27262.44224273
933,12,76,35020.65323948
934,12,77,50928.26111218
935,12,78,53296.12333275
936,13,1,3811.5583675
937,13,2,18882.347018
938,13,3,17296.70573532
939,13,4,10186.14021914
940,13,5,15683.83133803
941,13,6,11191.94843768
942,13,7,10521.60548859
943,13,8,14887.5509605
944,13,9,16245.08104549
945,13,10,1378.00746271
946,13,11,2710.69705826
947,13,12,4675.27118276
948,13,13,0.0
949,13,14,17666.68622417
950,13,15,14153.80672766
951,13,16,8135.74333136
952,13,17,20057.64945838
953,13,18,12076.71573939
954,13,19,6965.41678017
955,13,20,5876.91282619
956,13,21,12883.12240324
957,13,22,21925.90652915
958,13,23,12210.95576533
959,13,24,9995.13688284
960,13,25,11274.91999489
961,13,26,12834.98121817
962,13,27,12258.40244396
963,13,28,12955.94657419
964,13,29,11465.23617116
965,13,30,12907.66972294
966,13,31,12484.12363649
967,13,32,11960.41709334
968,13,33,12721.90840202
969,13,34,11587.07722432
970,13,35,13987.84202625
971,13,36,11783.76882012
972,13,37,12942.550864
973,13,38,12813.07288109
974,13,39,10747.77587139
975,13,40,10882.29724643
976,13,41,9696.80369005
977,13,42,14966.63905967
978,13,43,13706.10248178
979,13,44,15159.28614201
980,13,45,13101.26722182
981,13,46,12753.76891412
982,13,47,13145.76535304
983,13,48,13826.40648654
984,13,49,17467.84789186
985,13,50,2452.56530199
986,13,51,16347.22636665
987,13,52,22319.16085385
988,13,53,1588.86630295
989,13,54,11112.06128203
990,13,55,7923.81286098
991,13,56,24928.78971689
992,13,57,6318.13403449
993,13,58,34227.70982777
994,13,59,11129.92721234
995,13,60,10569.42793783
996,13,61,32764.69969004
997,13,62,28011.83081853
998,13,63,37525.31994729
999,13,64,45529.47523993
1000,13,65,47671.72654289
1001,13,66,21961.95603951
1002,13,67,23758.26229644
1003,13,68,20495.88214994
1004,13,69,37985.41088245
1005,13,70,42868.24897872
1006,13,71,41753.56510153
1007,13,72,50347.0554132
1008,13,73,52448.7350852
1009,13,74,51721.62002065
1010,13,75,22609.0693561
1011,13,76,30403.87232249
1012,13,77,46280.74890853
1013,13,78,48630.28003638
1014,14,1,14401.75935537
1015,14,2,1323.5572032
1016,14,3,1077.5637041
1017,14,4,7513.29723631
1018,14,5,3416.3116214
1019,14,6,6860.93381069
1020,14,7,7314.55174134
1021,14,8,3961.54543892
1022,14,9,2340.76422195
1023,14,10,16437.5994076
1024,14,11,15444.78676113
1025,14,12,13247.49936796
1026,14,13,17666.68622417
1027,14,14,0.0
1028,14,15,4319.22519949
1029,14,16,9559.58321948
1030,14,17,2497.30285013
1031,14,18,5999.93590605
1032,14,19,10863.1187728
1033,14,20,11996.09638988
1034,14,21,5323.38054633
1035,14,22,4418.62317887
1036,14,23,7919.35912956
1037,14,24,8958.22785836
1038,14,25,11510.1861472
1039,14,26,5555.71840056
1040,14,27,6219.04784052
1041,14,28,5958.28637863
1042,14,29,10004.46747542
1043,14,30,4808.22720465
1044,14,31,6904.32705696
1045,14,32,12538.47027921
1046,14,33,5112.36711682
1047,14,34,9436.77098718
1048,14,35,14352.83955769
1049,14,36,8834.47904476
1050,14,37,13476.43393036
1051,14,38,4858.78063429
1052,14,39,11034.79280977
1053,14,40,8033.7323417
1054,14,41,9663.97678969
1055,14,42,15269.92633908
1056,14,43,28775.37327233
1057,14,44,32433.32439569
1058,14,45,30168.5794395
1059,14,46,29288.13570606
1060,14,47,29103.98541521
1061,14,48,28046.96582388
1062,14,49,34791.9707575
1063,14,50,15321.84219509
1064,14,51,30309.3068986
1065,14,52,35208.03000822
1066,14,53,18135.48661866
1067,14,54,9121.5301959
